PC1,PC2,PC3,PC4,PC5,Partner Name,Region,Cluster
-0.24788049409538873,0.6830506343950653,1.0760413772891664,-0.0062517755184296996,-1.0849585437156946e-16,Pakistan,Other,2
-0.20746515330022558,-0.2003136767990094,0.9798772910008751,0.009179339141595631,-1.0592337543420912e-16,Panama,Other,0
-0.23644758885117076,-0.45571271450413225,1.73064909580029,-0.037782501257650626,-1.9024468240877211e-16,Pitcairn,Other,0
-0.23462673729479974,-0.20535496509443732,1.3881521067281535,-0.02851014937445222,-1.559112182583249e-16,Peru,Other,0
-0.23614648007673167,0.49087991488237726,0.8441501544374511,-0.008215536184825687,-8.17029323700249e-17,Philippines,Other,2
-0.18137783657355877,-0.38434243017721126,-0.12173890821818321,0.021684887908216745,2.3108277303998963e-17,Papua New Guinea,Other,0
-0.22310594116706883,0.5829652673406842,0.33468462056349013,0.01290102997049529,-3.6699833480022915e-17,Poland,Other,2
-0.23291105420070113,1.023299156793004,0.03337151153827497,0.024655198836443057,-1.4886813998137104e-17,"Korea, Dem. Rep.",East Asia & Pacific,2
-0.24574234262947217,0.7937877671547998,1.0410389012076107,-0.000915976383080313,-1.288972376732889e-16,Portugal,Other,2
-0.22391568055724964,-0.2867770296573329,1.1517293677834899,-0.017521698656496137,-1.3990866514998978e-16,Paraguay,Other,0
-0.21731994695246837,-0.6529394958078617,1.3320823631237535,-0.024731197009893877,-1.5170848617753721e-16,French Polynesia,Other,0
-0.2107635405201128,-0.8039952585570456,1.1943924820370062,-0.02984803116860047,-1.1656526365768664e-16,Qatar,Other,0
-0.21320809067697438,0.11603662756382338,0.3682175466753231,0.010964272453168122,-6.325671181304074e-17,Reunion,Other,0
-0.24158999661549205,0.9750812697353697,0.32722698553910223,0.00991831101270273,-4.640279401833351e-17,Romania,Other,2
-0.20646283857997058,-0.8723975254260112,1.2085426957634307,-0.02193772300191262,-1.2294709827071758e-16,Rwanda,Other,0
-0.20579179918097346,-0.3357756994709888,0.7169882413487068,-0.03450525343829878,-8.545667436212466e-17,Saudi Arabia,Other,0
-0.1967450576058816,-0.9987056542031337,1.043445531726886,-0.01676898453591234,-1.0531300538474699e-16,Fm Sudan,Other,0
-0.19988253874755893,-0.6290808360758146,0.7347987029139883,-0.004922147478057533,-6.533866291504564e-17,Senegal,Other,0
-0.18306458729652422,1.656876788325915,-0.9715674375543625,0.10095262491852663,1.0753521967553063e-16,Singapore,East Asia & Pacific,2
-0.20357325135256152,-0.1604009665083315,0.34157942475678493,0.010233215741860712,-5.854232438636375e-17,Saint Helena,Other,0
-0.19267516675938146,-0.726908414907962,0.602198385468319,-0.0009156020166397393,-7.230925079458426e-17,Solomon Islands,Other,0
-0.2418540412467501,-0.22380192303684143,1.6596237123236246,-0.03439792957517433,-1.6645078240629228e-16,Sierra Leone,Other,0
-0.23778695466494906,-0.12100849534516937,1.4093287991402155,-0.0265093705855455,-1.6016959249963722e-16,El Salvador,Other,0
-0.1914374284251452,-1.1714520895428304,1.0423726404929265,-0.01736925228906967,-1.2685299836587903e-16,Somalia,Other,0
-0.21050690216977133,-0.5465554608647711,0.983755968946585,-0.013015978837074867,-1.1002735531025381e-16,Saint Pierre and Miquelon,Other,0
-0.22202839851752243,-0.11405250479389578,0.8929494143787621,-0.008144678799419729,-1.1133309400089217e-16,Sao Tome and Principe,Other,0
-0.23300810927951449,-0.132919871389964,1.2693031724713706,-0.02112679933046472,-1.2468929703068295e-16,Suriname,Other,0
-0.17027383030254298,0.37559766666784256,-0.02053510006440524,0.049605315324389304,-1.6382986723098965e-17,Soviet Union,Other,0
-0.1764637620294727,0.3417717182635477,0.27269657128984554,0.03298916422838052,-5.82505853608129e-17,Sweden,Other,0
-0.19022094020390298,-0.7295533755127578,0.5204460556754951,0.0017181757267090581,-4.840079146666159e-17,Seychelles,Other,0
-0.24345923412197315,-0.15032134663284405,1.6848878759969008,-0.032795410715695826,-1.8269287578657046e-16,Syrian Arab Republic,Other,0
